dataset,condition,seed,corruption,severity,clean_bacc,corrupted_bacc,corrupted_error,BE,rBE,rBE_valid,rBE_small_denominator,alexnet_error,rBE_denominator
derma,scratch,1,jpeg_compression,4,0.5453605518324164,0.5087117540513144,0.4912882459486856,1.0348468469724823,0.49819864739650416,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,1,jpeg_compression,5,0.5453605518324164,0.46043862058881985,0.5395613794111802,1.0348468469724823,0.49819864739650416,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,2,jpeg_compression,1,0.5534051671878045,0.5404168076196515,0.4595831923803485,1.0108765222191922,0.45502096281648313,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,2,jpeg_compression,2,0.5534051671878045,0.5281675740304795,0.47183242596952046,1.0108765222191922,0.45502096281648313,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,2,jpeg_compression,3,0.5534051671878045,0.5405753196055859,0.4594246803944141,1.0108765222191922,0.45502096281648313,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,2,jpeg_compression,4,0.5534051671878045,0.5039601479723494,0.49603985202765055,1.0108765222191922,0.45502096281648313,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,2,jpeg_compression,5,0.5534051671878045,0.4751159487868186,0.5248840512131814,1.0108765222191922,0.45502096281648313,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,3,jpeg_compression,1,0.5595158868406569,0.5556458224262522,0.44435417757374784,0.9750210941145124,0.3150692439400182,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,3,jpeg_compression,2,0.5595158868406569,0.5579468124604753,0.4420531875395247,0.9750210941145124,0.3150692439400182,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,3,jpeg_compression,3,0.5595158868406569,0.5430046187514256,0.4569953812485744,0.9750210941145124,0.3150692439400182,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,3,jpeg_compression,4,0.5595158868406569,0.5236449341942367,0.47635506580576326,0.9750210941145124,0.3150692439400182,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,3,jpeg_compression,5,0.5595158868406569,0.49353802243165734,0.5064619775683427,0.9750210941145124,0.3150692439400182,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,4,jpeg_compression,1,0.5462305203322988,0.547906130649203,0.452093869350797,1.0035544814892468,0.3192647972388606,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,4,jpeg_compression,2,0.5462305203322988,0.5415797157170994,0.4584202842829006,1.0035544814892468,0.3192647972388606,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,4,jpeg_compression,3,0.5462305203322988,0.5243271814893775,0.4756728185106225,1.0035544814892468,0.3192647972388606,True,False,0.47716296678659287,0.07858540706233175
