dataset,condition,seed,corruption,severity,clean_bacc,corrupted_bacc,corrupted_error,BE,rBE,rBE_valid,rBE_small_denominator,alexnet_error,rBE_denominator
blood,pretrained,3,saturate,2,0.9910253517357612,0.9879590867444719,0.01204091325552814,2.0678759204978467,3.835067586811781,True,True,0.03478558170020538,0.01641629960593869
blood,pretrained,3,saturate,3,0.9910253517357612,0.9571122146827334,0.04288778531726656,2.0678759204978467,3.835067586811781,True,True,0.03478558170020538,0.01641629960593869
blood,pretrained,3,saturate,4,0.9910253517357612,0.9069382056723936,0.09306179432760642,2.0678759204978467,3.835067586811781,True,True,0.03478558170020538,0.01641629960593869
blood,pretrained,3,saturate,5,0.9910253517357612,0.7980554258695918,0.20194457413040823,2.0678759204978467,3.835067586811781,True,True,0.03478558170020538,0.01641629960593869
blood,pretrained,4,saturate,1,0.9920144566582404,0.9912005883296264,0.00879941167037357,1.2974881032356858,2.2628933419898867,True,True,0.03478558170020538,0.01641629960593869
blood,pretrained,4,saturate,2,0.9920144566582404,0.9899470175344898,0.01005298246551023,1.2974881032356858,2.2628933419898867,True,True,0.03478558170020538,0.01641629960593869
blood,pretrained,4,saturate,3,0.9920144566582404,0.9803950544430615,0.01960494555693848,1.2974881032356858,2.2628933419898867,True,True,0.03478558170020538,0.01641629960593869
blood,pretrained,4,saturate,4,0.9920144566582404,0.9521437690143769,0.04785623098562308,1.2974881032356858,2.2628933419898867,True,True,0.03478558170020538,0.01641629960593869
blood,pretrained,4,saturate,5,0.9920144566582404,0.860644178577698,0.13935582142230196,1.2974881032356858,2.2628933419898867,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,0,saturate,1,0.986881642329062,0.9753507718275499,0.024649228172450077,13.909885137863341,28.675468865248114,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,0,saturate,2,0.986881642329062,0.7632790606497649,0.23672093935023508,13.909885137863341,28.675468865248114,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,0,saturate,3,0.986881642329062,0.36323523748625164,0.6367647625137484,13.909885137863341,28.675468865248114,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,0,saturate,4,0.986881642329062,0.2764682724547949,0.7235317275452051,13.909885137863341,28.675468865248114,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,0,saturate,5,0.986881642329062,0.2023494280635493,0.7976505719364507,13.909885137863341,28.675468865248114,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,1,saturate,1,0.9886038123934132,0.960947063046186,0.039052936953813955,16.369815617321645,33.992884167707324,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,1,saturate,2,0.9886038123934132,0.6154206871106178,0.3845793128893822,16.369815617321645,33.992884167707324,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,1,saturate,3,0.9886038123934132,0.23481396260803283,0.7651860373919672,16.369815617321645,33.992884167707324,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,1,saturate,4,0.9886038123934132,0.18120104998183817,0.8187989500181618,16.369815617321645,33.992884167707324,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,1,saturate,5,0.9886038123934132,0.16044944438512462,0.8395505556148753,16.369815617321645,33.992884167707324,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,2,saturate,1,0.978331286151004,0.967331620744647,0.03266837925535304,13.891409560350954,28.115474219088757,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,2,saturate,2,0.978331286151004,0.772521613641098,0.22747838635890205,13.891409560350954,28.115474219088757,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,2,saturate,3,0.978331286151004,0.3829751081424972,0.6170248918575028,13.891409560350954,28.115474219088757,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,2,saturate,4,0.978331286151004,0.27797721701674144,0.7220227829832586,13.891409560350954,28.115474219088757,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,2,saturate,5,0.978331286151004,0.1830906294920051,0.8169093705079948,13.891409560350954,28.115474219088757,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,3,saturate,1,0.9881007357017896,0.9796156212216807,0.020384378778319334,14.351704747120671,29.685930777218854,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,3,saturate,2,0.9881007357017896,0.7415702516450726,0.2584297483549274,14.351704747120671,29.685930777218854,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,3,saturate,3,0.9881007357017896,0.3333642301547202,0.6666357698452798,14.351704747120671,29.685930777218854,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,3,saturate,4,0.9881007357017896,0.25585382619380187,0.7441461738061981,14.351704747120671,29.685930777218854,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,3,saturate,5,0.9881007357017896,0.19343408069376689,0.8065659193062331,14.351704747120671,29.685930777218854,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,4,saturate,1,0.988147309202292,0.9695651541549091,0.03043484584509093,14.948436665761681,30.95322248782966,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,4,saturate,2,0.988147309202292,0.8110442993545689,0.1889557006454311,14.948436665761681,30.95322248782966,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,4,saturate,3,0.988147309202292,0.278099630436038,0.721900369563962,14.948436665761681,30.95322248782966,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,4,saturate,4,0.988147309202292,0.18708123680871375,0.8129187631912862,14.948436665761681,30.95322248782966,True,True,0.03478558170020538,0.01641629960593869
blood,scratch,4,saturate,5,0.988147309202292,0.15425935460977663,0.8457406453902234,14.948436665761681,30.95322248782966,True,True,0.03478558170020538,0.01641629960593869
blood,pretrained,0,bubble,1,0.9899915047646126,0.9789507277877252,0.021049272212274817,0.3790266409602998,0.35149026440049835,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,0,bubble,2,0.9899915047646126,0.9711449483036332,0.028855051696366818,0.3790266409602998,0.35149026440049835,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,0,bubble,3,0.9899915047646126,0.9566443571251246,0.043355642874875366,0.3790266409602998,0.35149026440049835,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,0,bubble,4,0.9899915047646126,0.9386463083280214,0.06135369167197857,0.3790266409602998,0.35149026440049835,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,0,bubble,5,0.9899915047646126,0.9101635782656755,0.08983642173432449,0.3790266409602998,0.35149026440049835,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,1,bubble,1,0.9867345502282888,0.9787960243067294,0.021203975693270594,0.3464246136488859,0.28403139997824123,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,1,bubble,2,0.9867345502282888,0.9725846572532264,0.027415342746773597,0.3464246136488859,0.28403139997824123,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,1,bubble,3,0.9867345502282888,0.9597500140616295,0.04024998593837048,0.3464246136488859,0.28403139997824123,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,1,bubble,4,0.9867345502282888,0.9429456131019798,0.057054386898020226,0.3464246136488859,0.28403139997824123,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,1,bubble,5,0.9867345502282888,0.9225000174902233,0.07749998250977674,0.3464246136488859,0.28403139997824123,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,2,bubble,1,0.9911905785219126,0.9692298399305395,0.03077016006946054,0.50289208522072,0.5067643394111546,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,2,bubble,2,0.9911905785219126,0.9561763866272415,0.04382361337275853,0.50289208522072,0.5067643394111546,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,2,bubble,3,0.9911905785219126,0.9378706624219542,0.06212933757804584,0.50289208522072,0.5067643394111546,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,2,bubble,4,0.9911905785219126,0.9189468088861501,0.0810531911138499,0.50289208522072,0.5067643394111546,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,2,bubble,5,0.9911905785219126,0.893440233704806,0.10655976629519404,0.50289208522072,0.5067643394111546,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,3,bubble,1,0.9910253517357612,0.9770163699128884,0.022983630087111573,0.45902575336570384,0.4541199555956304,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,3,bubble,2,0.9910253517357612,0.9647563465753537,0.035243653424646304,0.45902575336570384,0.4541199555956304,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,3,bubble,3,0.9910253517357612,0.9434565916920294,0.056543408307970555,0.45902575336570384,0.4541199555956304,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,3,bubble,4,0.9910253517357612,0.9189273535509995,0.08107264644900047,0.45902575336570384,0.4541199555956304,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,3,bubble,5,0.9910253517357612,0.8997984957870842,0.10020150421291585,0.45902575336570384,0.4541199555956304,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,4,bubble,1,0.9920144566582404,0.9795609828178138,0.020439017182186214,0.3238419789832839,0.30542924999718707,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,4,bubble,2,0.9920144566582404,0.9698027549867474,0.030197245013252605,0.3238419789832839,0.30542924999718707,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,4,bubble,3,0.9920144566582404,0.9618716915557748,0.03812830844422521,0.3238419789832839,0.30542924999718707,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,4,bubble,4,0.9920144566582404,0.9468011960885511,0.05319880391144893,0.3238419789832839,0.30542924999718707,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,4,bubble,5,0.9920144566582404,0.9331041832005358,0.06689581679946421,0.3238419789832839,0.30542924999718707,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,0,bubble,1,0.986881642329062,0.9696611488471609,0.030338851152839075,0.41755336972825907,0.3683014388995815,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,0,bubble,2,0.986881642329062,0.9595853864263069,0.04041461357369314,0.41755336972825907,0.3683014388995815,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,0,bubble,3,0.986881642329062,0.9491069233314459,0.05089307666855414,0.41755336972825907,0.3683014388995815,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,0,bubble,4,0.986881642329062,0.9318788712739243,0.06812112872607567,0.41755336972825907,0.3683014388995815,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,0,bubble,5,0.986881642329062,0.920470096591776,0.07952990340822397,0.41755336972825907,0.3683014388995815,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,1,bubble,1,0.9886038123934132,0.954360328048196,0.04563967195180396,0.5916758201769052,0.5869069531984048,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,1,bubble,2,0.9886038123934132,0.9405947935884402,0.059405206411559774,0.5916758201769052,0.5869069531984048,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,1,bubble,3,0.9886038123934132,0.9307466798696666,0.06925332013033336,0.5916758201769052,0.5869069531984048,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,1,bubble,4,0.9886038123934132,0.9097991994453164,0.0902008005546836,0.5916758201769052,0.5869069531984048,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,1,bubble,5,0.9886038123934132,0.882902599064002,0.11709740093599796,0.5916758201769052,0.5869069531984048,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,2,bubble,1,0.978331286151004,0.9739155684902683,0.02608443150973172,0.389228251874698,0.2579771729012048,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,2,bubble,2,0.978331286151004,0.9621572361698909,0.037842763830109094,0.389228251874698,0.2579771729012048,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,2,bubble,3,0.978331286151004,0.9540980711683069,0.045901928831693084,0.389228251874698,0.2579771729012048,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,2,bubble,4,0.978331286151004,0.9386029178844912,0.06139708211550876,0.389228251874698,0.2579771729012048,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,2,bubble,5,0.978331286151004,0.9201966819722087,0.07980331802779128,0.389228251874698,0.2579771729012048,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,3,bubble,1,0.9881007357017896,0.9625372616605863,0.037462738339413715,0.5087494861780845,0.48566213041452744,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,3,bubble,2,0.9881007357017896,0.9506035597074867,0.04939644029251333,0.5087494861780845,0.48566213041452744,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,3,bubble,3,0.9881007357017896,0.934109967842029,0.06589003215797096,0.5087494861780845,0.48566213041452744,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,3,bubble,4,0.9881007357017896,0.9251193112638835,0.07488068873611653,0.5087494861780845,0.48566213041452744,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,3,bubble,5,0.9881007357017896,0.8995161490580397,0.10048385094196033,0.5087494861780845,0.48566213041452744,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,4,bubble,1,0.988147309202292,0.9646517692735874,0.03534823072641258,0.47443403005277474,0.4460693123142426,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,4,bubble,2,0.988147309202292,0.9523473063911965,0.04765269360880353,0.47443403005277474,0.4460693123142426,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,4,bubble,3,0.988147309202292,0.942907146858113,0.057092853141886946,0.47443403005277474,0.4460693123142426,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,4,bubble,4,0.988147309202292,0.9257309182860002,0.07426908171399982,0.47443403005277474,0.4460693123142426,True,False,0.12898833684644578,0.11061905475217909
blood,scratch,4,bubble,5,0.988147309202292,0.9083805767917824,0.09161942320821759,0.47443403005277474,0.4460693123142426,True,False,0.12898833684644578,0.11061905475217909
blood,pretrained,0,stain_deposit,1,0.9899915047646126,0.9657509136347908,0.03424908636520918,0.6934752700445594,0.7098242512472717,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,0,stain_deposit,2,0.9899915047646126,0.9168729255021251,0.08312707449787493,0.6934752700445594,0.7098242512472717,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,0,stain_deposit,3,0.9899915047646126,0.8335973425536769,0.1664026574463231,0.6934752700445594,0.7098242512472717,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,0,stain_deposit,4,0.9899915047646126,0.8421848155536882,0.15781518444631182,0.6934752700445594,0.7098242512472717,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,0,stain_deposit,5,0.9899915047646126,0.7988769831294392,0.20112301687056078,0.6934752700445594,0.7098242512472717,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,1,stain_deposit,1,0.9867345502282888,0.9551368153479507,0.044863184652049304,0.6336982900782934,0.6239680755905066,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,1,stain_deposit,2,0.9867345502282888,0.9119225333414159,0.08807746665858407,0.6336982900782934,0.6239680755905066,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,1,stain_deposit,3,0.9867345502282888,0.8557074863296321,0.14429251367036788,0.6336982900782934,0.6239680755905066,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,1,stain_deposit,4,0.9867345502282888,0.8553174764988198,0.14468252350118016,0.6336982900782934,0.6239680755905066,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,1,stain_deposit,5,0.9867345502282888,0.8346003306970077,0.16539966930299232,0.6336982900782934,0.6239680755905066,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,2,stain_deposit,1,0.9911905785219126,0.9458992003014934,0.05410079969850656,0.8355231119823822,0.8746779320899208,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,2,stain_deposit,2,0.9911905785219126,0.8850324026845858,0.11496759731541417,0.8355231119823822,0.8746779320899208,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,2,stain_deposit,3,0.9911905785219126,0.801679155806466,0.19832084419353402,0.8355231119823822,0.8746779320899208,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,2,stain_deposit,4,0.9911905785219126,0.7981263854231497,0.20187361457685027,0.8355231119823822,0.8746779320899208,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,2,stain_deposit,5,0.9911905785219126,0.7948950483674873,0.20510495163251274,0.8355231119823822,0.8746779320899208,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,3,stain_deposit,1,0.9910253517357612,0.9618527904598791,0.03814720954012085,0.42994659645218286,0.4234981527069225,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,3,stain_deposit,2,0.9910253517357612,0.9363365989896266,0.06366340101037338,0.42994659645218286,0.4234981527069225,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,3,stain_deposit,3,0.9910253517357612,0.9006799753386607,0.09932002466133927,0.42994659645218286,0.4234981527069225,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,3,stain_deposit,4,0.9910253517357612,0.9027965335696326,0.09720346643036737,0.42994659645218286,0.4234981527069225,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,3,stain_deposit,5,0.9910253517357612,0.8998570297021244,0.10014297029787556,0.42994659645218286,0.4234981527069225,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,4,stain_deposit,1,0.9920144566582404,0.9297026429933019,0.07029735700669815,1.1353782269061203,1.2124510591206306,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,4,stain_deposit,2,0.9920144566582404,0.8505984270977064,0.1494015729022936,1.1353782269061203,1.2124510591206306,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,4,stain_deposit,3,0.9920144566582404,0.7265369602106115,0.27346303978938846,1.1353782269061203,1.2124510591206306,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,4,stain_deposit,4,0.9920144566582404,0.7202650488063473,0.27973495119365266,1.1353782269061203,1.2124510591206306,True,False,0.18536119379858546,0.16699191170431876
blood,pretrained,4,stain_deposit,5,0.9920144566582404,0.7206216031308345,0.27937839686916555,1.1353782269061203,1.2124510591206306,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,0,stain_deposit,1,0.986881642329062,0.6523531992513705,0.3476468007486295,2.885742386127374,3.1246201728662295,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,0,stain_deposit,2,0.986881642329062,0.5023509542749535,0.49764904572504653,2.885742386127374,3.1246201728662295,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,0,stain_deposit,3,0.986881642329062,0.4159685508902372,0.5840314491097628,2.885742386127374,3.1246201728662295,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,0,stain_deposit,4,0.986881642329062,0.41378255914358325,0.5862174408564167,2.885742386127374,3.1246201728662295,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,0,stain_deposit,5,0.986881642329062,0.34102146800111216,0.6589785319988879,2.885742386127374,3.1246201728662295,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,1,stain_deposit,1,0.9886038123934132,0.7784118022937553,0.22158819770624472,2.0655283784024605,2.224494675506745,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,1,stain_deposit,2,0.9886038123934132,0.6669656808323656,0.3330343191676344,2.0655283784024605,2.224494675506745,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,1,stain_deposit,3,0.9886038123934132,0.5674878889490511,0.4325121110509489,2.0655283784024605,2.224494675506745,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,1,stain_deposit,4,0.9886038123934132,0.5673569228322433,0.43264307716775674,2.0655283784024605,2.224494675506745,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,1,stain_deposit,5,0.9886038123934132,0.5054336748649028,0.49456632513509724,2.0655283784024605,2.224494675506745,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,2,stain_deposit,1,0.978331286151004,0.8109057358955989,0.1890942641044011,1.9826398038597908,2.070973159941998,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,2,stain_deposit,2,0.978331286151004,0.7026156379650071,0.29738436203499286,1.9826398038597908,2.070973159941998,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,2,stain_deposit,3,0.978331286151004,0.5742673852634861,0.4257326147365139,1.9826398038597908,2.070973159941998,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,2,stain_deposit,4,0.978331286151004,0.5822785174400138,0.4177214825599862,1.9826398038597908,2.070973159941998,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,2,stain_deposit,5,0.978331286151004,0.4924103188556733,0.5075896811443267,1.9826398038597908,2.070973159941998,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,3,stain_deposit,1,0.9881007357017896,0.7725287909079055,0.2274712090920945,2.3060348340386088,2.4884445075165997,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,3,stain_deposit,2,0.9881007357017896,0.6196259198268385,0.38037408017316154,2.3060348340386088,2.4884445075165997,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,3,stain_deposit,3,0.9881007357017896,0.5157475543630801,0.48425244563691994,2.3060348340386088,2.4884445075165997,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,3,stain_deposit,4,0.9881007357017896,0.5182705773996052,0.48172942260039475,2.3060348340386088,2.4884445075165997,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,3,stain_deposit,5,0.9881007357017896,0.43658030860997316,0.5634196913900269,2.3060348340386088,2.4884445075165997,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,4,stain_deposit,1,0.988147309202292,0.8433734463874893,0.15662655361251066,1.8064186365828987,1.9341489110634456,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,4,stain_deposit,2,0.988147309202292,0.7309667771926044,0.2690332228073956,1.8064186365828987,1.9341489110634456,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,4,stain_deposit,3,0.988147309202292,0.6113603223531754,0.3886396776468246,1.8064186365828987,1.9341489110634456,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,4,stain_deposit,4,0.988147309202292,0.6192709420234668,0.3807290579765332,1.8064186365828987,1.9341489110634456,True,False,0.18536119379858546,0.16699191170431876
blood,scratch,4,stain_deposit,5,0.988147309202292,0.520828937158168,0.479171062841832,1.8064186365828987,1.9341489110634456,True,False,0.18536119379858546,0.16699191170431876
